year,dataset,command,count
2015,29536,xtprobit,2
2015,29532,logit,2
2015,29532,biprobit,2
2018,OJNZEY,xtreg,2
2018,LNMEXL,streg,2
2018,DCYDHS,regress,2
2018,DCYDHS,zinb,2
2018,0I3LBI,btscs,2
2018,UVTZZV,nbreg,2
2018,UVTZZV,xtreg,2
2018,UVTZZV,xtpcse,2
2018,E1UVAW,estsimp,2
2018,NSWGCR,estsimp,2
2018,WW8FEY,logit,2
2018,5ZYTII,xtreg,2
2018,EJEKTY,xtpcse,2
2018,CTWLJA,nbreg,2
2018,VPK7BX,btscs,2
2018,OYORNJ,regress,2
2018,LIYMSO,xtreg,2
2018,GKYOCZ,logit,2
2018,GKYOCZ,btscs,2
2018,NGXNSK,xtpcse,2
2018,5WUKVH,biprobit,2
2011,QEIMQK,xtpcse,2
2013,23091,relogit,2
2013,ZJB8W4,logit,2
2013,WKI9Z1,varsoc,2
2013,CWZJLG,xtreg,2
2013,G1HIKX,zinb,2
2013,G1HIKX,xtnbreg,2
2013,G1HIKX,logit,2
2012,UQKOHY,btscs,2
2012,UQKOHY,logit,2
2012,0KHVQZ,estsimp,2
2012,FIJCKJ,oprobit,2
2012,FIJCKJ,estsimp,2
2016,XTO8SK,nbreg,2
2016,QMLLSF,zinb,2
2016,SREUHV,probit,2
2014,25573,ologit,1
2010,ZBI7C9,estsimp,1
2010,AHJXZ9,xtreg,1
2010,AHJXZ9,regress,1
2010,AHJXZ9,btscs,1
2015,29530,estsimp,1
2015,29528,streg,1
2015,29528,poisson,1
2015,29528,bootstrap:stcox,1
2015,29528,mlogit,1
2015,29528,estsimp,1
2015,29267,relogit,1
2015,29267,stcox,1
2015,29533,biprobit,1
2015,29533,logit,1
2015,29540,streg,1
2015,29292,heckprob,1
2015,29292,reg3,1
2018,7JKLBO,mlogit,1
2018,7JKLBO,regress,1
2018,TQYWJR,heckprobit,1
2018,UCO1ZT,regress,1
2018,UCO1ZT,gmm,1
2018,UCO1ZT,xtnbreg,1
2018,E1UVAW,probit,1
2018,E1UVAW,sureg,1
2018,E1UVAW,xtnbreg,1
2018,YKTVMS,ivpoisson,1
2018,YKTVMS,regress,1
2018,YKTVMS,tobit,1
2018,CTWLJA,xtlogit,1
2018,8ZFFWE,omodel,1
2018,8ZFFWE,ologit,1
2018,8ZFFWE,gologit2,1
2018,OYORNJ,estsimp,1
2018,RXWV0T,xtreg,1
2018,WBAK4E,regress,1
2018,KJVJUW,glm,1
2018,KJVJUW,regress,1
2018,K97TFY,logit,1
2018,K97TFY,probit,1
2018,K97TFY,biprobit,1
2018,K97TFY,stcox,1
2018,KT4XKZ,xtmelogit,1
2018,LFZ33L,ivreg2,1
2018,LFZ33L,nbreg,1
2018,LFZ33L,xtreg,1
2018,5WUKVH,estsimp,1
2018,QXCD4U,probit,1
2018,5WNUK2,ivpoisson,1
2018,5WNUK2,regress,1
2018,5WNUK2,tobit,1
2011,QEIMQK,regress,1
2011,CKTLVF,mlogit,1
2013,23091,nbreg,1
2013,23091,zinb,1
2013,23095,xtreg,1
2013,KQWP8T,regress,1
2013,KQWP8T,impute,1
2019,QIFE4H,probit,1
2019,TWFHVL,regress,1
2012,0IFEFS,btscs,1
2012,UCJUKO,estsimp,1
2012,Q4RHOP,probit,1
2016,XN7EFD,logit,1
2016,XTO8SK,xtlogit,1
2016,W9OUV3,cgmreg,1
2016,TFRJOU,probit,1
2016,YDCL7Z,estsimp,1
2016,SREUHV,clogit,1
2017,HEOFUS,xtreg,1
2017,HEOFUS,xtivreg,1
2017,MEPAHF,mprobit,1
2017,WDXEXO,ologit,1
2017,WDXEXO,logit,1
2017,ZWOOHV,impute,1
