year,dataset,command,count
2018,KJVJUW,heckprob,15
2018,5WNUK2,eststo,15
2018,FEMVRV,outreg2,15
2013,ZJB8W4,probit,15
2013,TV9OP6,nbreg,15
2013,EUW3XV,xtreg,15
2013,G1HIKX,nbreg,15
2012,HSLZCJ,xtmixed,15
2016,TFRJOU,global,15
2016,I2BUGZ,tabulate,15
2016,I2BUGZ,twoway,15
2017,EMTSV8,clear,15
2010,LNIGQY,label,14
2018,OJNZEY,regress,14
2018,OJNZEY,pwcorr,14
2018,0I3LBI,replace,14
2018,UCO1ZT,generate,14
2018,E1UVAW,margins,14
2018,5ZYTII,regress,14
2018,5ZYTII,pwcorr,14
2018,CTWLJA,graph,14
2018,VPK7BX,probit,14
2018,OYORNJ,poisson,14
2018,RAV9OA,use,14
2018,RAV9OA,graph,14
2018,ZPWJJH,summarize,14
2018,KJVJUW,estout,14
2018,K97TFY,streg,14
2013,WKI9Z1,esttab,14
2013,WQVVDV,replace,14
2013,CRQLIU,logit,14
2012,Q4RHOP,predict,14
2012,Q4RHOP,drop,14
2016,XTO8SK,graph,14
2016,66RBZS,drop,14
2017,EMTSV8,label,14
2017,EPBIDE,zinb,14
2014,25576,xtnbreg,13
2014,25576,zinb,13
2014,25576,xtgee,13
2014,25576,relogit,13
2018,85BB3C,regress,13
2018,UCO1ZT,estout,13
2018,UCO1ZT,matrix,13
2018,Z4GACS,set,13
2018,CTWLJA,estout,13
2018,VPK7BX,drop,13
2018,GKYOCZ,probit,13
2018,0HST44,coefplot,13
2019,HQ2ZKH,drop,13
2016,XTO8SK,estout,13
2016,W9OUV3,estimates:store,13
2016,66RBZS,cd,13
2016,66RBZS,use,13
2017,HEOFUS,xtpcse,13
2017,WDXEXO,margins,13
2017,EPBIDE,use,13
2014,25574,logit,12
2014,25574,label,12
2010,LNIGQY,use,12
2010,LNIGQY,sort,12
2010,LNIGQY,setx,12
2010,AHJXZ9,xtfevd,12
2015,29528,stcox,12
2015,29267,probit,12
2015,29536,keep,12
2018,0I3LBI,xtlogit,12
2018,SJN8ZE,xtreg,12
2018,MKKIL2,label,12
2018,FOWP6Q,test,12
2018,NKOGN5,logit,12
2018,IEFDSE,replace,12
2018,EJEKTY,outreg2,12
2018,8ZFFWE,eststo,12
2018,GKYOCZ,esttab,12
2018,GKYOCZ,estimates:store,12
2018,NGXNSK,outreg2,12
2018,HHWFBA,logistic,12
2018,QXCD4U,prvalue,12
2018,PIPV3O,xtreg,12
2011,P1H0IM,xtpcse,12
2011,GD0P0G,summarize,12
2013,UIHGSJ,xtnbreg,12
2013,23095,fitstat,12
2013,23094,probit,12
2013,23092,probit,12
2019,HQ2ZKH,estout,12
2012,0IFEFS,replace,12
2012,W7YMZC,probit,12
2012,FIJCKJ,xtpcse,12
2016,XN7EFD,graph,12
2016,BELVAD,ivregress,12
2016,QMLLSF,nbreg,12
2016,LOZBTA,esttab,12
2016,TFRJOU,drop,12
2017,EMTSV8,tobit,12
2017,EMTSV8,gr_edit,12
2017,ZWOOHV,regress,12
2015,29534,regress,11
2015,29534,ivreg2,11
2015,29534,ivendog,11
2015,29531,_pctile,11
2015,29268,simqi,11
2018,DCYDHS,estout,11
2018,0I3LBI,rm,11
2018,85BB3C,summarize,11
2018,QOISN3,clear,11
2018,QOISN3,use,11
2018,FOWP6Q,interflex,11
2018,CTWLJA,tempname,11
2018,CTWLJA,postfile,11
2018,CTWLJA,postclose,11
2018,CTWLJA,twoway,11
2018,LIYMSO,generate,11
2018,RXWV0T,xtpcse,11
2018,WBAK4E,replace,11
2018,TSRO60,regress,11
2018,GKYOCZ,setx,11
2018,GKYOCZ,simqi,11
2018,GKYOCZ,levelsof,11
2018,GKYOCZ,predict,11
2018,KJVJUW,logit,11
2018,5WUKVH,prvalue,11
2018,FEMVRV,heckprob,11
2013,EUW3XV,lincom,11
2019,TWFHVL,xtregar,11
2019,HQ2ZKH,test,11
2016,XTO8SK,tempname,11
2016,XTO8SK,postfile,11
2016,XTO8SK,postclose,11
2016,XTO8SK,twoway,11
2016,W9OUV3,regress,11
2016,PT1Q5I,global,11
2016,SR5KBE,xtpcse,11
2017,EPBIDE,arpois,11
2014,25574,heckprob,10
2010,ZBI7C9,scalar,10
2010,LNIGQY,save,10
2010,LNIGQY,while,10
2010,LNIGQY,display,10
2010,LNIGQY,simqi,10
2010,LNIGQY,summarize,10
2010,LNIGQY,_pctile,10
2010,LNIGQY,outfile,10
2010,LNIGQY,regress,10
2015,29529,scalar,10
2015,29290,logit,10
2015,29293,replace,10
2015,29331,xtreg,10
2015,29331,prais,10
2018,YUMXFF,estimates:sto,10
2018,85BB3C,foreach,10
2018,KPKZTM,xtreg,10
2018,TQYWJR,label,10
2018,UE44I9,forvalues,10
2018,UCO1ZT,egen,10
2018,NSWGCR,tabulate,10
2018,WW8FEY,fitstat,10
2018,WW8FEY,egen,10
2018,WW8FEY,save,10
2018,WW8FEY,twoway,10
2018,VPK7BX,reg3,10
2018,TSRO60,eststo,10
2018,GKYOCZ,eststo,10
2018,GKYOCZ,scalar,10
2018,GKYOCZ,display,10
2018,0HST44,use,10
2013,ZJB8W4,drop,10
2013,BEEQAV,prchange,10
2013,SCDCTZ,xtreg,10
2013,SCDCTZ,prais,10
2013,23094,biprobit,10
2013,D9VAFL,xtreg,10
2012,Q4RHOP,twoway,10
2016,BELVAD,local,10
2016,RYLICX,logit,10
2016,RYLICX,estat,10
2016,TFRJOU,local,10
2016,TFRJOU,xtreg,10
2016,YDCL7Z,summarize,10
2016,YDCL7Z,oprobit,10
2016,SR5KBE,clear,10
2016,SR5KBE,use,10
2016,SR5KBE,xtset,10
2016,SR5KBE,foreach,10
2016,SR5KBE,range,10
2016,SR5KBE,twoway,10
2016,SR5KBE,drop,10
2016,66RBZS,suest,10
2016,66RBZS,generate,10
2017,EMTSV8,xtreg,10
2017,ERJSIE,grinter,10
2017,WDXEXO,set,10
2017,WDXEXO,predict,10
2017,EPBIDE,listcoef,10
2017,HMPWIH,melogit,10
2014,25573,logit,9
2010,ZBI7C9,generate,9
