year,dataset,command,count
2018,YTZZIT,medeff,4
2018,1KIEXG,xtreg,4
2018,NCH88M,clear,4
2018,NCH88M,use,4
2018,E3ZSRO,margins,4
2018,E3ZSRO,marginsplot,4
2018,G7F5VA,tabulate,4
2018,G7F5VA,testparm,4
2018,CXWIPM,use,4
2018,CXWIPM,rename,4
2018,CXWIPM,mean,4
2018,CXWIPM,areg,4
2019,ID1KJG,rename,4
2019,ID1KJG,estpost,4
2019,UZJCO1,ciplot,4
2019,BWCX3E,eststo,4
2019,OQTUZM,save,4
2019,OR4R9O,test,4
2019,GE3E8R,ttest,4
2019,GE3E8R,twoway,4
2019,KKFS8Y,summarize,4
2017,WA03I2,label,4
2017,L8YEDW,exit,4
2017,L8YEDW,foreach,4
2017,L8YEDW,local,4
2017,L8YEDW,do,4
2017,SOJQKM,xtreg,4
2017,RHPOYR,order,4
2017,AU3BTQ,alpha,4
2017,AU3BTQ,estimates:restore,4
2017,HO2KIC,tabulate,4
2017,HGPNVV,ttest,4
2017,HGPNVV,regress,4
2018,5KM8VO,log,3
2018,6FP9Z6,foreach,3
2018,SIGNC8,graph,3
2018,8UNDWJ,regress,3
2018,8UNDWJ,summarize,3
2018,8UNDWJ,probit,3
2018,0XSLQX,set,3
2018,0XSLQX,ranksum,3
2018,0XSLQX,replace,3
2018,KROGFV,drop,3
2018,KROGFV,generate,3
2018,KROGFV,ci,3
2018,KROGFV,ttest,3
2018,KROGFV,logit,3
2018,OQFMB6,log,3
2018,NCH88M,set,3
2018,NCH88M,suest,3
2018,NCH88M,test,3
2018,E3ZSRO,separate,3
2018,G7F5VA,replace,3
2018,CXWIPM,do,3
2019,ID1KJG,drop,3
2019,ID1KJG,egen,3
2019,UZJCO1,use,3
2019,UZJCO1,tobit,3
2019,UZJCO1,replace,3
2019,BWCX3E,generate,3
2019,OQTUZM,drop,3
2019,OR4R9O,outreg2,3
2019,N1HOB1,clear,3
2019,N1HOB1,use,3
2019,N1HOB1,estpost,3
2019,KKFS8Y,logit,3
2019,KKFS8Y,margins,3
2019,KKFS8Y,destring,3
2017,L8YEDW,reshape,3
2017,L8YEDW,parmby,3
2017,L8YEDW,d,3
2017,L8YEDW,append,3
2017,DJTMJC,summarize,3
2017,SOJQKM,generate,3
2017,AU3BTQ,logit,3
2018,7TRL0I,use,2
2018,ET8QLG,oneway,2
2018,5KM8VO,char,2
2018,5KM8VO,predict,2
2018,5KM8VO,foreach,2
2018,5KM8VO,oparallel,2
2018,6FP9Z6,cd,2
2018,6FP9Z6,use,2
2018,6FP9Z6,recode,2
2018,6FP9Z6,preserve,2
2018,6FP9Z6,save,2
2018,6FP9Z6,restore,2
2018,6FP9Z6,append,2
2018,6FP9Z6,pwcorr,2
2018,6FP9Z6,outsum,2
2018,6FP9Z6,mlogit,2
2018,6FP9Z6,coefplot,2
2018,6FP9Z6,graph,2
2018,SIGNC8,clear,2
2018,SIGNC8,ttest,2
2018,8UNDWJ,tabulate,2
2018,8UNDWJ,drop,2
2018,8UNDWJ,prtest,2
2018,0XSLQX,probit,2
2018,0XSLQX,test,2
2018,0XSLQX,prtest,2
2018,KROGFV,use,2
2018,KROGFV,set,2
2018,KROGFV,rename,2
2018,KROGFV,replace,2
2018,KROGFV,mlogit,2
2018,KROGFV,summarize,2
2018,KROGFV,poisson,2
2018,YTZZIT,use,2
2018,1KIEXG,log,2
2018,1KIEXG,esttab,2
2018,1KIEXG,mlogit,2
2018,OQFMB6,egen,2
2018,NCH88M,log,2
2018,NCH88M,sort,2
2018,NCH88M,dprobit2,2
2018,E3ZSRO,use,2
2018,E3ZSRO,preserve,2
2018,E3ZSRO,collapse,2
2018,E3ZSRO,sort,2
2018,E3ZSRO,twoway,2
2018,E3ZSRO,restore,2
2018,E3ZSRO,foreach,2
2018,E3ZSRO,grc1leg,2
2018,E3ZSRO,encode,2
2018,E3ZSRO,ttest,2
2018,G7F5VA,log,2
2018,G7F5VA,generate,2
2018,CXWIPM,logit,2
2018,CXWIPM,cd,2
2018,CXWIPM,log,2
2018,CXWIPM,set,2
2018,CXWIPM,egen,2
2018,CXWIPM,coefplot,2
2019,ID1KJG,set,2
2019,ID1KJG,destring,2
2019,ID1KJG,tabulate,2
2019,ID1KJG,save,2
2019,ID1KJG,reshape,2
2019,UZJCO1,log,2
2019,UZJCO1,marginsplot,2
2019,UZJCO1,contrast,2
2019,UZJCO1,ksmirnov,2
2019,UZJCO1,ranksum,2
2019,UZJCO1,regress,2
2019,UZJCO1,drop,2
2019,UZJCO1,egen,2
2019,GPRPZL,regress,2
2019,BWCX3E,esttab,2
2019,OQTUZM,log,2
2019,OQTUZM,local,2
2019,OQTUZM,egen,2
2019,OQTUZM,generate,2
2019,OR4R9O,generate,2
2019,OR4R9O,replace,2
2019,OR4R9O,rename,2
2019,OR4R9O,sort,2
2019,OR4R9O,tabulate,2
2019,N1HOB1,forvalues,2
2019,N1HOB1,foreach,2
2019,N1HOB1,getmata,2
2019,N1HOB1,tabstat,2
2019,N1HOB1,preserve,2
2019,N1HOB1,restore,2
2019,N1HOB1,logit,2
2019,N1HOB1,gmemultinomial,2
2019,PI2CBB,mlogit,2
2019,3EDO2Y,summarize,2
2019,GE3E8R,ologit,2
2019,KKFS8Y,program,2
2019,KKFS8Y,sutex,2
2019,KKFS8Y,split,2
2017,WA03I2,svyset,2
2017,WA03I2,clear,2
2017,WA03I2,eclplot,2
2017,WA03I2,graph,2
2017,L8YEDW,histogram,2
2017,L8YEDW,parmest,2
2017,L8YEDW,saveold,2
2017,L8YEDW,twoway,2
2017,L8YEDW,tobit,2
2017,L8YEDW,svyset,2
2017,L8YEDW,log,2
2017,SOJQKM,kwallis,2
2017,SOJQKM,xtset,2
2017,SOJQKM,total,2
2017,RHPOYR,logit,2
2017,BKVLFI,set,2
2017,BKVLFI,alpha,2
2017,BKVLFI,register,2
2017,AU3BTQ,factor,2
2017,AU3BTQ,rotate,2
2017,AU3BTQ,summarize,2
2017,AU3BTQ,combomarginsplot,2
2017,AU3BTQ,marginsplot,2
2017,AU3BTQ,tabstat,2
2017,HO2KIC,log,2
2017,HO2KIC,drop,2
2017,HGPNVV,mixed,2
2018,7TRL0I,poisson,1
2018,5KM8VO,cd,1
2018,5KM8VO,reshape,1
2018,6FP9Z6,clear,1
2018,6FP9Z6,set,1
2018,6FP9Z6,local,1
2018,SIGNC8,summarize,1
2018,SIGNC8,kdensity,1
2018,SIGNC8,ksmirnov,1
2018,SIGNC8,collapse,1
2018,SIGNC8,sort,1
2018,SIGNC8,list,1
2018,SIGNC8,twoway,1
2018,8UNDWJ,sort,1
2018,KROGFV,save,1
2018,KROGFV,tabulate,1
2018,KROGFV,pwcorr,1
2018,KROGFV,alpha,1
2018,KROGFV,dotplot,1
2018,KROGFV,graph,1
2018,YTZZIT,global,1
2018,YTZZIT,tabulate,1
2018,1KIEXG,clear,1
2018,1KIEXG,use,1
2018,1KIEXG,label,1
2018,1KIEXG,xtset,1
2018,1KIEXG,estimates:clear,1
2018,1KIEXG,drop,1
2018,OQFMB6,set,1
2018,OQFMB6,use,1
2018,OQFMB6,histogram,1
2018,OQFMB6,reshape,1
2018,E3ZSRO,drop,1
2018,E3ZSRO,mean,1
2018,E3ZSRO,estat,1
2018,G7F5VA,clear,1
2018,G7F5VA,set,1
2018,G7F5VA,use,1
2018,G7F5VA,summarize,1
2018,CXWIPM,lrtest,1
2018,CXWIPM,ssc,1
2018,CXWIPM,keep,1
2018,CXWIPM,drop,1
2018,CXWIPM,preserve,1
2018,CXWIPM,restore,1
2018,CXWIPM,clear,1
2018,CXWIPM,encode,1
2018,CXWIPM,tempfile,1
2018,CXWIPM,save,1
