year,dataset,command,count
2019,VKOMCK,xtreg,16
2019,YGUHTD,matrix,16
2019,YGUHTD,scalar,16
2016,22636,generate,16
2017,1QZ0JZ,use,16
2017,1QZ0JZ,replace,16
2017,MYSRXT,generate,16
2017,X7AMNO,preserve,16
2017,X7AMNO,generate,16
2018,03CDTK,mixed,15
2018,5QUCW7,generate,15
2018,SJ8ER9,quietly,15
2018,AI3VM8,tempfile,15
2018,DQZXQB,keep,15
2018,YDSRWF,quietly,15
2018,FVCGHC,estimates:store,15
2018,TTE3SQ,drop,15
2013,23402,generate,15
2019,VKOMCK,use,15
2019,IANHOG,oprobit,15
2019,YGUHTD,summarize,15
2019,D64FNB,local,15
2019,DHZBAB,split,15
2019,DHZBAB,append,15
2016,QWXPUA,blora_tax_cate,15
2017,OJQJRM,test,15
2017,KBRXOR,regress,15
2017,VHNHHN,global,15
2017,X7AMNO,keep,15
2017,X7AMNO,save,15
2017,X7AMNO,egen,15
2017,X7AMNO,mvencode,15
2015,IUG2C4,svy:regress,14
2018,HHMXU3,if,14
2018,03CDTK,drop,14
2018,5QUCW7,replace,14
2018,SJ8ER9,program,14
2018,SJ8ER9,collapse,14
2018,DQZXQB,save,14
2011,FFXKHO,count,14
2019,VKOMCK,mer,14
2019,IANHOG,cibar,14
2019,YGUHTD,drop,14
2017,V7SQRW,ivreg2,14
2017,ILZ5QL,forvalues,14
2017,ZUMTTN,twoway,14
2015,K7292I,rename,13
2015,IUG2C4,save,13
2015,IUG2C4,foreach,13
2018,CTZNJV,tlogit,13
2018,SJ8ER9,append,13
2018,MO3KOQ,xtset,13
2018,AI3VM8,merge,13
2018,AI3VM8,esttab,13
2018,AI3VM8,eclplot,13
2018,AI3VM8,save,13
2018,DQZXQB,tempfile,13
2018,JSR0OE,egen,13
2018,JSR0OE,label,13
2018,AJHFHU,estpost,13
2018,YDSRWF,if,13
2018,UJYEAD,local,13
2013,23402,eststo,13
2013,23402,esttab,13
2013,IQW9LQ,generate,13
2019,VKOMCK,tabulate,13
2019,YGUHTD,regress,13
2019,EKZQSZ,foreach,13
2019,EKZQSZ,append,13
2016,QWXPUA,estpost,13
2017,VHNHHN,graph,13
2017,ILZ5QL,set,13
2014,26937,estat,12
2014,26937,lowess,12
2015,K7292I,keep,12
2015,IUG2C4,scalar,12
