year,dataset,command,count
2015,ZE3ITV,ivprobit,1
2015,VR12G4,regress,1
2015,6IO5ET,svy:mlogit,1
2015,6IO5ET,svy:probit,1
2015,28929,heckman,1
2015,28929,mlogit,1
2015,HL0OUD,rdrobust,1
2015,WBBAE3,heckprobit,1
2018,ZLUQPL,mlogit,1
2018,XQ9RJT,mlogit,1
2018,XQ9RJT,sureg,1
2018,1CKNTW,DCdensity,1
2018,O4P8J1,xtreg,1
2018,O4P8J1,ivreg2,1
2018,QJ9E9M,interflex,1
2018,5JLGEL,ivprobit,1
2018,5JLGEL,ivreg2,1
2018,SXJHEJ,logit,1
2018,AK10AT,heckprob,1
2018,KGHEU4,sureg,1
2018,EEMRS9,probit,1
2018,UNWIHE,regress,1
2018,2UFPMP,logit,1
2018,SDXJUV,ivreg2,1
2018,RYKJKS,tobit,1
2018,8OKVHY,probit,1
2018,XTS8IE,probit,1
2018,KGK9QO,logit,1
2018,W2MFYX,stcox,1
2018,ZSB0BL,regress,1
2019,DWOBT4,ologit,1
2019,8GABL3,mixed,1
2019,KVIJSY,xtmixed,1
2019,JWJRME,clogit,1
2019,LEKKGT,logit,1
2019,IIE50D,gmm,1
2019,85RL5E,svy:regress,1
2019,85RL5E,svy:logit,1
2019,PLS50O,ologit,1
2019,PLS50O,nl,1
2016,L17KS1,ivreg2,1
2016,FIKXKD,probit,1
2016,2JVEEE,ologit,1
2016,88FIAR,stcox,1
2016,RTJ38N,regress,1
2016,QDPQUD,probit,1
2016,JOXCZY,mlogit,1
2016,RCINPF,estsimp,1
2016,GJLYGI,probit,1
2016,2YQX37,ologit,1
2016,2YQX37,logit,1
2016,ONDIIU,regress,1
2016,8LDZFF,logit,1
2016,8LDZFF,clogit,1
2017,K3P78R,poisson,1
2017,KDRXD0,xtlogit,1
2017,M9VJAV,ivprobit,1
2017,7Q9ZSR,regress,1
2017,ASLTVG,regress,1
2017,WM0XNF,xtlogit,1
2017,LTPPVH,logit,1
2017,LTPPVH,ivregress,1
2017,LTPPVH,regress,1
2017,IWTPVO,logit,1
2017,IWTPVO,regress,1
2017,XWAREK,tlogit,1
2017,XWAREK,estsimp,1
2017,URHLUO,regress,1
2017,XNHHDO,meqrlogit,1
2017,XNHHDO,mixed,1
2017,QV7AJH,regress,1
