year,dataset,command,count
2018,61HQCY,xtreg,5
2018,UC2TBL,estsimp,5
2018,4SBXCV,stcox,5
2018,6HDOGE,meoprobit,5
2009,RBZIEC,stcox,5
2007,XSWKAW,xtgee,5
2008,9JGNGZ,regress,5
2008,1GDHUK,regress,5
2019,3XQJU5,regress,5
2017,9SNERN,xtpcse,5
2017,YHDZIP,probit,5
2017,NFMGFD,ivreg2,5
2017,QYDIO2,logit,5
2018,GCACQG,estsimp,4
2018,78BIYW,regress,4
2018,GAR99G,logit,4
2018,50NQLW,stcox,4
2018,ZFEMA2,xtpcse,4
2018,ZFEMA2,regress,4
2018,EM3QGY,xtreg,4
2018,52VIWE,heckprob,4
2018,7N6ZEX,xtreg,4
2018,XX1KYY,stcox,4
2018,N2GGZ1,bootstrap:ologit,4
2018,KMRVWY,ologit,4
2018,KMRVWY,mlogit,4
2018,DGVYLR,sem,4
2018,RNEDUG,streg,4
2018,JERCL1,xtreg,4
2018,UR5TNI,logit,4
2018,CHEEWL,heckprob,4
2018,CHEEWL,clogit,4
2018,XJ5JR6,estsimp,4
2018,SYYEVW,nbreg,4
2018,MIZNA2,probit,4
2018,GGN0AV,estsimp,4
2018,Y1ZHZD,oprobit,4
2018,QDELJ8,probit,4
2018,61HQCY,oprobit,4
2018,Q1IWXQ,probit,4
2018,NKIRJ5,xtlogit,4
2018,NKIRJ5,relogit,4
2018,E9EEO3,heckprob,4
2018,E9EEO3,streg,4
2018,N1DE4Q,xtabond2,4
2009,WXQF1B,oprobit,4
2009,AP8JH4,estsimp,4
2009,ETMVGL,mlogit,4
2009,ETMVGL,probit,4
2007,PK48VY,xtlogit,4
2007,ULCOWM,heckprob,4
2007,XSWKAW,areg,4
2007,OEMQGQ,xtpcse,4
2008,DHSDFA,xtpcse,4
2008,DHSDFA,xtregar,4
2019,RBQZVS,heckman,4
2019,GFBDQO,estsimp,4
2019,PSOFAU,logit,4
2017,1R5N32,xtlogit,4
2017,1R5N32,xtreg,4
2017,RXQO8P,oprobit,4
2017,RXQO8P,probit,4
2017,NYBSMR,xtivreg,4
2017,NYBSMR,xtabond,4
2017,DAC9NX,probit,4
2017,DAC9NX,xtreg,4
2017,DAC9NX,areg,4
2017,GZCHJC,nbreg,4
2017,CYIXIW,xtnbreg,4
2017,QVLIL9,xtreg,4
2017,MGWE8C,logit,4
2017,P0BKUW,regress,4
2017,D409HA,oprobit,4
2017,VJH91B,logit,4
2018,SARLG6,nbreg,3
2018,SARLG6,zinb,3
2018,QUBP7M,streg,3
2018,CISIP2,estsimp,3
2018,CISIP2,xtnbreg,3
2018,BOZ0QO,regress,3
2018,8BB7RI,relogit,3
2018,UHE8TY,estsimp,3
2018,NGD6P6,regress,3
2018,50NQLW,xtlogit,3
2018,TOADKZ,oprobit,3
2018,YAYEXN,heckprob,3
2018,RHLJCR,regress,3
2018,68IBOR,estsimp,3
2018,68IBOR,btscs,3
2018,52VIWE,logit,3
2018,XVAEWG,btscs,3
2018,X2MB9M,probit,3
2018,BMXZLE,xtgee,3
2018,NSEOHP,nbreg,3
2018,VJ24XV,poisson,3
2018,4SBXCV,logit,3
2018,B6TN91,estsimp,3
2018,CTMZX8,xtpoisson,3
2018,CTMZX8,xtreg,3
2018,3EUZ4G,probit,3
2018,3EUZ4G,regress,3
2018,3EUZ4G,xtprobit,3
2018,3EUZ4G,xtlogit,3
2018,6HDOGE,ivreg2,3
2018,6HDOGE,bootstrap:oprobit,3
2018,6HDOGE,probit,3
2018,6HDOGE,xtprobit,3
2018,M3CIGK,xtivreg2,3
2018,EKEXC9,streg,3
2018,RESQGA,btscs,3
2009,WXQF1B,xtpcse,3
2009,OSQM4D,xtpcse,3
2009,ETMVGL,estsimp,3
