year,dataset,command,count
2015,JSDHFJ,label,181
2018,BHIUHV,generate,181
2013,ZDKETT,local,181
2013,REST_A_00306,drop,181
2016,QVNQL4,rename,181
2014,27700,rename,180
2015,27138,drop,180
2012,AMDL12,replace,180
2012,PSN1VR,egen,180
2017,SDUGGM,clear,180
2014,22817,save,179
2018,CAASNH,global,179
2016,7LOMGW,generate,179
2017,ID6SYF,use,179
2017,Z1WVWW,generate,179
2015,YOMTZT,generate,178
2012,8WEXYD,estimates:store,178
2017,JXQETW,egen,178
2014,27802,drop,177
2012,HR2Z6R,generate,177
2012,IYAMP5,local,177
2015,C13ZBJ,summarize,176
2017,SS0AA5,constraint,176
2017,HVONZL,generate,176
2015,27159,replace,175
2013,JJGI1G,replace,175
2016,R7RYIV,egen,175
2017,SS0AA5,merge,175
2017,UC2ENJ,recode,175
2015,MVFMLB,generate,174
2013,AAKVGN,drop,174
2013,FKW5PP,drop,174
2016,IENDDJ,generate,174
2017,OX8SKX,sort,174
2017,OX8SKX,generate,174
2017,UNXRHW,matrix,174
2014,26890,constraint,173
2015,27138,save,173
2013,NBEKXN,sca,173
2013,23985,use,173
2017,OX8SKX,egen,173
2015,26764,regress,172
2013,SHRAOL,svy:mean,172
2014,27110,replace,171
2014,25493,drop,171
2015,28945,xtreg,171
2018,IEFKZX,replace,171
2012,EBLGOK,generate,171
2017,PODEN5,label,171
2015,27037,generate,170
2015,28945,tabulate,170
2015,29908,local,170
2017,ID6SYF,local,170
2017,GPGLEM,replace,170
2014,27802,sort,169
2015,27505,replace,169
2015,29908,sort,169
2018,YGTU5T,replace,169
2018,HNNMQT,drop,169
2019,8AGDN8,local,169
2012,SFUKMW,replace,169
2015,27394,generate,168
2018,DX6YLE,foreach,168
2013,22819,rename,168
2017,SDUGGM,set,168
2014,27700,replace,167
2015,26904,forvalues,167
2015,29908,keep,167
2012,7W6GFB,generate,167
2015,28945,log,166
2019,C8JKBM,label,166
2017,ID6SYF,keep,166
2017,OX8SKX,rename,166
2018,PYWQYU,regress,165
2018,DMJREU,replace,165
2013,7XP4A7,replace,165
2012,IYAMP5,egen,165
2014,24575,drop,164
2015,26764,merge,164
2018,F26FNK,generate,164
2013,GDJZ08,generate,164
2016,021GV6,keep,164
2017,2DO8QP,else,164
2015,28051,local,163
2015,27664,label,163
2012,NPQUVK,label,163
2016,OERHSC,generate,163
2019,YUI2BC,rwolf2,162
2016,ZVWOCH,matrix,162
2015,C13ZBJ,label,161
2018,Q99FI0,generate,161
2018,ABT3OE,xtivreg2,161
2013,IRNEGM,generate,161
2012,FMPXWB,generate,161
2014,27184,return,160
2015,29908,use,160
2019,C8JKBM,summarize,160
2016,72C3NP,matrix,160
2017,8EPWQF,generate,160
2014,00234,generate,159
2015,27138,generate,159
2015,JSDHFJ,drop,159
2015,27664,drop,159
2015,26904,summarize,159
2015,26764,set,159
2013,X8C3CO,generate,159
2013,IRNEGM,use,159
2012,1AJV3A,use,159
2014,27102,replace,158
2014,22817,else,158
2015,YOMTZT,replace,158
2015,28945,esttab,158
2015,26764,clear,158
2018,DX6YLE,global,158
2013,IRNEGM,save,158
2013,REST_A_00267,replace,158
2014,27110,tabulate,157
2014,26803,summarize,157
2014,27757,matrix,157
2015,27294,dmerge,157
2018,G1JEV3,label,157
2019,6AXHGT,generate,157
2012,FK9E3J,egen,157
2012,EBLGOK,replace,157
2012,438KUP,areg,157
2017,UC2ENJ,drop,157
2014,26890,display,156
2014,27289,drop,156
2015,PQ6ILM,replace,156
2013,IRNEGM,set,156
2012,DB5RXR,foreach,156
2012,XKETSJ,test,156
2012,AMDL12,generate,156
2016,7YJE1Z,replace,156
2014,24195,keep,155
2015,27017,rename,155
2012,TNAQB0,rename,155
2015,27294,label,154
2013,REST_A_00267,scalar,154
2013,SHRAOL,sort,154
2019,YUI2BC,generate,154
2017,SDUGGM,order,154
2015,26873,else,153
2015,BVWWOQ,replace,153
2015,28945,rename,153
2019,6WNSN7,local,153
2016,ASXOBS,save,153
2017,FMEJRM,replace,153
2014,24481,for,152
2010,IE4XVT,generate,152
2018,GXUZ6X,replace,152
2018,OS7LCY,keep,152
2013,REST_A_00306,local,152
2019,7BCE4A,estadd,152
2019,KEIMA9,ml,152
2012,5NWRNW,scalar,152
2014,24481,ppoint,151
2018,KFMHJ2,replace,151
2018,ETS5LV,drop,151
2013,22819,egen,151
2013,ARFBBO,generate,151
2014,24575,set,150
2013,22906,replace,150
2013,23186,regress,150
2013,87PME7,use,150
2017,SWRYPL,local,150
2018,NOHDM7,label,149
2011,B0Z5VT,generate,149
2013,IRNEGM,collapse,149
2013,87PME7,save,149
2015,28641,count,148
2018,RCLBOF,drop,148
2018,DX6YLE,generate,148
2012,EBLGOK,local,148
2016,1NKJO3,outreg2,148
2014,14574,generate,147
2014,24481,D,147
2015,27159,scalar,147
2018,00IT1L,local,147
2018,ETS5LV,egen,147
2012,DB5RXR,matrix,147
2012,TNAQB0,generate,147
2016,OSJSWK,replace,147
2018,DHZUOT,replace,146
2018,W4B8MB,estadd,146
2018,ABT3OE,local,146
2013,22819,local,146
2013,FLRRCM,generate,146
2019,6WNSN7,global,146
2019,YUDEVH,keep,146
2010,IE4XVT,rename,145
2016,1NKJO3,regress,145
2017,Z1WVWW,if,145
2014,24481,mata,144
2014,26894,generate,144
2015,27042,log,144
2018,5JWBXU,generate,144
2018,OS7LCY,forvalues,144
2011,L4DUZ7,scalar,144
2013,IRNEGM,label,144
2012,7W6GFB,ta,144
2017,4DLSI3,replace,144
2017,51OD5A,local,144
2014,27523,replace,143
2014,27106,generate,143
2015,BFP2IC,label,143
2015,29908,replace,143
2013,ZDKETT,drop,143
2013,REST_A_00306,keep,143
2012,1AJV3A,clear,143
2018,RCZN4X,generate,142
2017,ID6SYF,merge,142
2018,WMUGC4,local,141
2018,9C4TPV,generate,141
2018,YGTU5T,global,141
2018,DZI33N,foreach,141
2013,22812,generate,141
2012,XKETSJ,label,141
2012,NPQUVK,generate,141
2016,IENDDJ,drop,141
2014,24481,vpoint,140
2014,27451,generate,140
2015,BFP2IC,replace,140
2015,28945,merge,140
2018,EJ0NF7,generate,140
2013,CP8KOU,regress,140
2013,REST_A_00267,svmat,140
2014,26890,local,139
2014,26059,replace,139
2015,27294,count,139
2018,GXUZ6X,generate,139
2018,KFMHJ2,matrix,138
2018,PIAZWN,matrix,138
2018,ABT3OE,label,138
2013,NBEKXN,generate,138
2013,RHHG2B,generate,138
2013,DAKKPU,tabulate,138
2019,DPMTHY,local,138
2019,7BCE4A,generate,138
2012,ZTC4ND,generate,138
2012,DB5RXR,rename,138
2016,021GV6,summarize,138
2017,51OD5A,drop,138
2014,27102,generate,137
2014,28390,set,137
2018,YGTU5T,estimates:restore,137
2018,YGTU5T,outreg2,137
2018,EHASPS,rename,137
2018,BHIUHV,esttab,137
2013,IRNEGM,sort,137
2013,VGZJEM,generate,137
2019,KEIMA9,replace,137
2014,27397,rename,136
2018,R8SGBQ,if,136
2012,GCBK24,generate,136
2016,26967,label,136
2014,25221,areg,135
2015,C13ZBJ,ta,135
2018,YGTU5T,estimates:store,135
2018,CZ7URJ,local,135
2013,FKW5PP,tabulate,135
2019,WYTSSD,generate,135
2012,HP5OV8,drop,135
2012,MN8XTU,replace,135
2014,27700,generate,134
2014,28390,bootstrap:iqr,134
2018,5A69IZ,generate,134
2018,DZI33N,local,134
2012,RR4AYC,matrix,134
2012,GUMZTY,replace,134
2012,Y9R8SF,tabulate,134
2018,Z3EESV,replace,133
2013,REST_A_00306,sort,133
2015,26873,keep,132
2018,CAASNH,drop,132
2018,HNNMQT,outreg2,132
2018,ABT3OE,eststo,132
2013,U17HOB,outreg2,132
2019,UUPZ6Z,label,132
2012,HP5OV8,local,132
2012,XKETSJ,keep,132
2012,TUXWCQ,egen,132
2016,IENDDJ,tabulate,132
2014,28390,use,131
2010,6BEESP,replace,131
2015,26904,foreach,131
2015,R193JO,merge,131
2015,MJAPQ9,replace,131
2019,YUDEVH,save,131
2012,IYAMP5,replace,131
2017,SS0AA5,outreg2,131
2017,4DLSI3,label,131
2014,25538,replace,130
2014,26717,generate,130
2014,27802,log,130
2014,28390,keep,130
2010,52DR9T,save,130
2015,R193JO,egen,130
2018,ETS5LV,use,130
2013,SHRAOL,rename,130
2012,XKETSJ,use,130
2012,RF2JAX,replace,130
2016,72C3NP,replace,130
2017,4DLSI3,generate,130
2014,22817,cgmreg,129
2014,24481,summarize,129
2014,28390,log,129
2015,28764,egen,129
2015,27017,keep,129
2018,R8SGBQ,append,129
2018,TOYGWR,wildbs,129
2018,DX6YLE,sca,129
2013,GDJZ08,graph,129
2013,SHRAOL,svymean,129
2016,26967,replace,129
2017,QKP9EJ,local,129
2014,27110,duplicates,128
2014,27184,replace,128
2010,IE4XVT,drop,128
2012,R81HSK,generate,128
2012,ASF1RN,egen,128
2012,ASF1RN,duplicates,128
2012,Y9R8SF,save,128
2014,22817,local,127
2015,JSDHFJ,egen,127
2012,Y9R8SF,summarize,127
2017,ID6SYF,foreach,127
2017,A9DLQQ,local,127
2017,QNKHZQ,generate,127
2014,27289,replace,126
2015,27042,matrix,126
2018,C0VSJ0,replace,126
2018,CZ7URJ,outreg2,126
2013,87PME7,regress,126
2013,REST_A_00306,rename,126
2019,KEIMA9,local,126
2012,1AJV3A,egen,126
2012,FA5NPP,generate,126
2010,52DR9T,use,125
2015,29190,replace,125
2015,21SOIQ,tabulate,125
2015,28945,foreach,125
2015,27294,display,125
2018,RJ7VUQ,rename,125
2018,IEFKZX,generate,125
2018,BHIUHV,replace,125
2013,23985,version,125
2012,XKETSJ,sort,125
2012,RF2JAX,drop,125
2018,UYHHFS,generate,124
2018,JOBFPK,replace,124
2013,IRNEGM,if,124
2019,UUPZ6Z,generate,124
2012,OYVNGX,xtreg,124
2012,Y9R8SF,keep,124
2014,28116,drop,123
2014,26890,replace,123
2014,27409,replace,123
2014,25493,label,123
2015,26764,outreg2,123
2015,28627,generate,123
2018,G1JEV3,joinby,123
2018,66DM1I,regress,123
2012,GUMZTY,local,123
2012,7VSTUV,ivreg,123
2017,QKP9EJ,matrix,123
2015,UJO3WH,replace,122
2018,ETS5LV,xtreg,122
2013,NBEKXN,replace,122
2013,BYCAFE,replace,122
2013,22819,keep,122
2019,5TGIWC,egen,122
2012,NPQUVK,drop,122
2012,TNAQB0,replace,122
2012,FA5NPP,global,122
2012,MN8XTU,generate,122
2017,ID6SYF,summarize,122
2017,4DLSI3,drop,122
2014,24349,drop,121
2014,27397,replace,121
2015,27138,foreach,121
2015,28945,keep,121
2018,RJ7VUQ,generate,121
2018,HNNMQT,use,121
2018,66DM1I,estimates:store,121
2013,DAKKPU,rename,121
2013,CAGFVL,local,121
2017,Z1WVWW,egen,121
2014,26903,matrix,120
2015,28641,use,120
2015,27831,drop,120
